Year,Month,Day of Month,Day of Week,Channel,Story #,Topic,Quarter
1989,May,5,Friday,CBS,1,20,892
1989,May,5,Friday,CBS,2,19,892
1989,May,5,Friday,NBC,1,20,892
1989,May,5,Friday,NBC,2,16,892
1989,May,8,Monday,ABC,1,19,892
1989,May,8,Monday,ABC,2,19,892
1989,May,8,Monday,CBS,1,19,892
1989,May,8,Monday,CBS,2,19,892
1989,May,8,Monday,NBC,1,19,892
1989,May,8,Monday,NBC,2,17,892
1989,May,9,Tuesday,ABC,1,19,892
1989,May,9,Tuesday,ABC,2,19,892
1989,May,9,Tuesday,CBS,1,19,892
1989,May,9,Tuesday,CBS,2,19,892
1989,May,9,Tuesday,NBC,1,19,892
1989,May,9,Tuesday,NBC,2,19,892
1989,May,10,Wednesday,ABC,1,19,892
1989,May,10,Wednesday,ABC,2,19,892
1989,May,10,Wednesday,CBS,1,19,892
1989,May,10,Wednesday,CBS,2,19,892
1989,May,10,Wednesday,NBC,1,19,892
1989,May,10,Wednesday,NBC,2,19,892
1989,May,11,Thursday,ABC,1,16,892
1989,May,11,Thursday,ABC,2,19,892
1989,May,11,Thursday,CBS,1,16,892
1989,May,11,Thursday,CBS,2,19,892
1989,May,11,Thursday,NBC,1,16,892
1989,May,11,Thursday,NBC,2,19,892
1989,May,12,Friday,ABC,1,19,892
1989,May,12,Friday,ABC,2,16,892
1989,May,12,Friday,CBS,1,16,892
1989,May,12,Friday,CBS,2,19,892
1989,May,12,Friday,NBC,1,19,892
1989,May,12,Friday,NBC,2,19,892
1989,May,15,Monday,ABC,1,12,892
1989,May,15,Monday,ABC,2,12,892
1989,May,15,Monday,CBS,1,19,892
1989,May,15,Monday,CBS,2,19,892
1989,May,15,Monday,NBC,1,19,892
1989,May,15,Monday,NBC,2,12,892
1989,May,16,Tuesday,ABC,1,19,892
1989,May,16,Tuesday,ABC,2,16,892
1989,May,16,Tuesday,CBS,1,19,892
1989,May,16,Tuesday,CBS,2,19,892
1989,May,16,Tuesday,NBC,1,19,892
1989,May,16,Tuesday,NBC,2,19,892
1989,May,17,Wednesday,ABC,1,19,892
1989,May,17,Wednesday,ABC,2,19,892
1989,May,17,Wednesday,CBS,1,19,892
1989,May,17,Wednesday,CBS,2,19,892
1989,May,17,Wednesday,NBC,1,19,892
1989,May,17,Wednesday,NBC,2,19,892
1989,May,18,Thursday,ABC,1,19,892
1989,May,18,Thursday,ABC,2,19,892
1989,May,18,Thursday,CBS,1,19,892
1989,May,18,Thursday,CBS,2,19,892
1989,May,18,Thursday,NBC,1,19,892
1989,May,18,Thursday,NBC,2,7,892
1989,May,19,Friday,ABC,1,19,892
1989,May,19,Friday,ABC,2,19,892
1989,May,19,Friday,CBS,1,19,892
1989,May,19,Friday,CBS,2,19,892
1989,May,19,Friday,NBC,1,19,892
1989,May,19,Friday,NBC,2,19,892
1989,May,22,Monday,ABC,1,19,892
1989,May,22,Monday,ABC,2,19,892
1989,May,22,Monday,CBS,1,19,892
1989,May,22,Monday,CBS,2,19,892
1989,May,22,Monday,NBC,1,19,892
1989,May,22,Monday,NBC,2,18,892
1989,May,23,Tuesday,ABC,1,19,892
1989,May,23,Tuesday,ABC,2,19,892
1989,May,23,Tuesday,CBS,1,19,892
1989,May,23,Tuesday,CBS,2,19,892
1989,May,23,Tuesday,NBC,1,19,892
1989,May,23,Tuesday,NBC,2,19,892
1989,May,24,Wednesday,ABC,1,20,892
1989,May,24,Wednesday,ABC,2,19,892
1989,May,24,Wednesday,CBS,1,20,892
1989,May,24,Wednesday,CBS,2,16,892
1989,May,24,Wednesday,NBC,1,16,892
1989,May,24,Wednesday,NBC,2,20,892
1989,May,25,Thursday,ABC,1,19,892
1989,May,25,Thursday,ABC,2,19,892
1989,May,25,Thursday,CBS,1,20,892
1989,May,25,Thursday,CBS,2,18,892
1989,May,25,Thursday,NBC,1,19,892
1989,May,25,Thursday,NBC,2,19,892
1989,May,26,Friday,ABC,1,16,892
1989,May,26,Friday,ABC,2,19,892
1989,May,26,Friday,CBS,1,19,892
1989,May,26,Friday,CBS,2,16,892
1989,May,26,Friday,NBC,1,16,892
1989,May,26,Friday,NBC,2,19,892
1989,May,29,Monday,ABC,1,16,892
1989,May,29,Monday,ABC,2,19,892
1989,May,29,Monday,CBS,1,16,892
1989,May,29,Monday,CBS,2,20,892
1989,May,29,Monday,NBC,1,16,892
1989,May,29,Monday,NBC,2,19,892
1989,May,30,Tuesday,ABC,1,32,892
1989,May,30,Tuesday,ABC,2,16,892
1989,May,30,Tuesday,CBS,1,16,892
1989,May,30,Tuesday,CBS,2,16,892
1989,May,30,Tuesday,NBC,1,16,892
1989,May,30,Tuesday,NBC,2,19,892
1989,May,31,Wednesday,ABC,1,20,892
1989,May,31,Wednesday,ABC,2,20,892
1989,May,31,Wednesday,CBS,1,20,892
1989,May,31,Wednesday,CBS,2,20,892
1989,May,31,Wednesday,NBC,1,20,892
1989,May,31,Wednesday,NBC,2,20,892
1989,June,1,Thursday,ABC,1,19,892
1989,June,1,Thursday,ABC,2,20,892
1989,June,1,Thursday,CBS,1,20,892
1989,June,1,Thursday,CBS,2,20,892
1989,June,1,Thursday,NBC,1,20,892
1989,June,1,Thursday,NBC,2,20,892
1989,June,2,Friday,ABC,1,19,892
1989,June,2,Friday,ABC,2,19,892
1989,June,2,Friday,CBS,1,19,892
1989,June,2,Friday,CBS,2,20,892
1989,June,2,Friday,NBC,1,19,892
1989,June,2,Friday,NBC,2,16,892
1989,June,5,Monday,ABC,1,19,892
1989,June,5,Monday,ABC,2,19,892
1989,June,5,Monday,CBS,1,19,892
1989,June,5,Monday,CBS,2,19,892
1989,June,5,Monday,NBC,1,19,892
1989,June,5,Monday,NBC,2,19,892
1989,June,6,Tuesday,ABC,1,19,892
1989,June,6,Tuesday,ABC,2,19,892
1989,June,6,Tuesday,CBS,1,19,892
1989,June,6,Tuesday,CBS,2,19,892
1989,June,6,Tuesday,NBC,1,19,892
1989,June,6,Tuesday,NBC,2,19,892
1989,June,7,Wednesday,ABC,1,19,892
1989,June,7,Wednesday,ABC,2,19,892
1989,June,7,Wednesday,CBS,1,19,892
1989,June,7,Wednesday,CBS,2,19,892
1989,June,7,Wednesday,NBC,1,19,892
1989,June,7,Wednesday,NBC,2,19,892
1989,June,8,Thursday,ABC,1,19,892
1989,June,8,Thursday,ABC,2,19,892
1989,June,8,Thursday,CBS,1,19,892
1989,June,8,Thursday,CBS,2,19,892
1989,June,8,Thursday,NBC,1,19,892
1989,June,8,Thursday,NBC,2,19,892
1989,June,9,Friday,ABC,1,19,892
1989,June,9,Friday,ABC,2,19,892
1989,June,9,Friday,CBS,1,19,892
1989,June,9,Friday,CBS,2,19,892
1989,June,9,Friday,NBC,1,19,892
1989,June,9,Friday,NBC,2,19,892
1989,June,12,Monday,ABC,1,19,892
1989,June,12,Monday,ABC,2,19,892
1989,June,12,Monday,CBS,1,5,892
1989,June,12,Monday,CBS,2,2,892
1989,June,12,Monday,NBC,1,19,892
1989,June,12,Monday,NBC,2,19,892
1989,June,13,Tuesday,ABC,1,5,892
1989,June,13,Tuesday,ABC,2,7,892
1989,June,13,Tuesday,CBS,1,5,892
1989,June,13,Tuesday,CBS,2,15,892
1989,June,13,Tuesday,NBC,1,19,892
1989,June,13,Tuesday,NBC,2,19,892
1989,June,14,Wednesday,ABC,1,19,892
1989,June,14,Wednesday,ABC,2,19,892
1989,June,14,Wednesday,CBS,1,19,892
1989,June,14,Wednesday,CBS,2,19,892
1989,June,14,Wednesday,NBC,1,19,892
1989,June,14,Wednesday,NBC,2,19,892
1989,June,15,Thursday,ABC,1,2,892
1989,June,15,Thursday,ABC,2,32,892
1989,June,15,Thursday,CBS,1,19,892
1989,June,15,Thursday,CBS,2,19,892
1989,June,15,Thursday,NBC,1,19,892
1989,June,15,Thursday,NBC,2,19,892
1989,June,16,Friday,ABC,1,19,892
1989,June,16,Friday,ABC,2,19,892
1989,June,16,Friday,CBS,1,19,892
1989,June,16,Friday,CBS,2,19,892
1989,June,16,Friday,NBC,1,19,892
1989,June,16,Friday,NBC,2,19,892
1989,June,19,Monday,ABC,1,16,892
1989,June,19,Monday,ABC,2,16,892
1989,June,19,Monday,CBS,1,28,892
1989,June,19,Monday,CBS,2,19,892
1989,June,19,Monday,NBC,1,20,892
1989,June,19,Monday,NBC,2,14,892
1989,June,20,Tuesday,ABC,1,19,892
1989,June,20,Tuesday,ABC,2,19,892
1989,June,20,Tuesday,CBS,1,19,892
1989,June,20,Tuesday,CBS,2,19,892
1989,June,20,Tuesday,NBC,1,19,892
1989,June,20,Tuesday,NBC,2,19,892
1989,June,21,Wednesday,ABC,1,2,892
1989,June,21,Wednesday,ABC,2,19,892
1989,June,21,Wednesday,CBS,1,2,892
1989,June,21,Wednesday,CBS,2,2,892
1989,June,21,Wednesday,NBC,1,19,892
1989,June,21,Wednesday,NBC,2,19,892
1989,June,22,Thursday,ABC,1,19,892
1989,June,22,Thursday,ABC,2,19,892
1989,June,22,Thursday,CBS,1,28,892
1989,June,22,Thursday,CBS,2,12,892
1989,June,22,Thursday,NBC,1,28,892
1989,June,22,Thursday,NBC,2,12,892
1989,June,23,Friday,ABC,1,2,892
1989,June,23,Friday,ABC,2,12,892
1989,June,23,Friday,CBS,1,2,892
1989,June,23,Friday,CBS,2,12,892
1989,June,23,Friday,NBC,1,2,892
1989,June,23,Friday,NBC,2,2,892
1989,June,26,Monday,ABC,1,12,892
1989,June,26,Monday,ABC,2,12,892
1989,June,26,Monday,CBS,1,12,892
1989,June,26,Monday,CBS,2,12,892
1989,June,26,Monday,NBC,1,12,892
1989,June,26,Monday,NBC,2,12,892
1989,June,27,Tuesday,ABC,1,2,892
1989,June,27,Tuesday,ABC,2,2,892
1989,June,27,Tuesday,CBS,1,2,892
1989,June,27,Tuesday,CBS,2,12,892
1989,June,27,Tuesday,NBC,1,2,892
1989,June,27,Tuesday,NBC,2,20,892
1989,June,28,Wednesday,ABC,1,2,892
1989,June,28,Wednesday,ABC,2,1,892
1989,June,28,Wednesday,CBS,1,2,892
1989,June,28,Wednesday,CBS,2,1,892
1989,June,28,Wednesday,NBC,1,2,892
1989,June,28,Wednesday,NBC,2,31,892
1989,June,29,Thursday,ABC,1,31,892
1989,June,29,Thursday,ABC,2,20,892
1989,June,29,Thursday,CBS,1,1,892
1989,June,29,Thursday,CBS,2,18,892
1989,June,29,Thursday,NBC,1,40,892
1989,June,29,Thursday,NBC,2,2,892
1989,June,30,Friday,ABC,1,2,892
1989,June,30,Friday,ABC,2,19,892
1989,June,30,Friday,CBS,1,2,892
1989,June,30,Friday,CBS,2,19,892
1989,June,30,Friday,NBC,1,2,892
1989,June,30,Friday,NBC,2,2,892
1989,July,3,Monday,ABC,1,40,893
1989,July,3,Monday,ABC,2,40,893
1989,July,3,Monday,CBS,1,40,893
1989,July,3,Monday,CBS,2,40,893
1989,July,3,Monday,NBC,1,40,893
1989,July,3,Monday,NBC,2,40,893
1989,July,4,Tuesday,ABC,1,40,893
1989,July,4,Tuesday,ABC,2,2,893
1989,July,4,Tuesday,CBS,1,40,893
1989,July,4,Tuesday,CBS,2,40,893
1989,July,4,Tuesday,NBC,1,99,893
1989,July,4,Tuesday,NBC,2,2,893
1989,July,5,Wednesday,ABC,1,19,893
1989,July,5,Wednesday,ABC,2,40,893
1989,July,5,Wednesday,CBS,1,20,893
1989,July,5,Wednesday,CBS,2,20,893
1989,July,5,Wednesday,NBC,1,20,893
1989,July,5,Wednesday,NBC,2,20,893
1989,July,6,Thursday,ABC,1,16,893
1989,July,6,Thursday,ABC,2,19,893
1989,July,6,Thursday,CBS,1,16,893
1989,July,6,Thursday,CBS,2,16,893
1989,July,6,Thursday,NBC,1,16,893
1989,July,6,Thursday,NBC,2,16,893
1989,July,7,Friday,ABC,1,12,893
1989,July,7,Friday,ABC,2,12,893
1989,July,7,Friday,CBS,1,20,893
1989,July,7,Friday,CBS,2,12,893
1989,July,7,Friday,NBC,1,12,893
1989,July,7,Friday,NBC,2,12,893
1989,July,10,Monday,ABC,1,19,893
1989,July,10,Monday,ABC,2,19,893
1989,July,10,Monday,CBS,1,19,893
1989,July,10,Monday,CBS,2,16,893
1989,July,10,Monday,NBC,1,19,893
1989,July,10,Monday,NBC,2,19,893
1989,July,11,Tuesday,ABC,1,19,893
1989,July,11,Tuesday,ABC,2,19,893
1989,July,11,Tuesday,CBS,1,19,893
1989,July,11,Tuesday,CBS,2,19,893
1989,July,11,Tuesday,NBC,1,19,893
1989,July,11,Tuesday,NBC,2,19,893
1989,July,12,Wednesday,ABC,1,19,893
1989,July,12,Wednesday,ABC,2,19,893
1989,July,12,Wednesday,CBS,1,19,893
1989,July,12,Wednesday,CBS,2,19,893
1989,July,12,Wednesday,NBC,1,19,893
1989,July,12,Wednesday,NBC,2,19,893
1989,July,13,Thursday,ABC,1,18,893
1989,July,13,Thursday,ABC,2,18,893
1989,July,13,Thursday,CBS,1,18,893
1989,July,13,Thursday,CBS,2,10,893
1989,July,13,Thursday,NBC,1,19,893
1989,July,13,Thursday,NBC,2,10,893
1989,July,14,Friday,ABC,1,19,893
1989,July,14,Friday,ABC,2,19,893
1989,July,14,Friday,CBS,1,19,893
1989,July,14,Friday,CBS,2,18,893
1989,July,14,Friday,NBC,1,19,893
1989,July,14,Friday,NBC,2,10,893
1989,July,17,Monday,ABC,1,16,893
1989,July,17,Monday,ABC,2,16,893
1989,July,17,Monday,CBS,1,16,893
1989,July,17,Monday,CBS,2,16,893
1989,July,17,Monday,NBC,1,16,893
1989,July,17,Monday,NBC,2,19,893
1989,July,18,Tuesday,ABC,1,19,893
1989,July,18,Tuesday,ABC,2,19,893
1989,July,18,Tuesday,CBS,1,18,893
1989,July,18,Tuesday,CBS,2,19,893
1989,July,18,Tuesday,NBC,1,16,893
1989,July,18,Tuesday,NBC,2,16,893
1989,July,19,Wednesday,ABC,1,10,893
1989,July,19,Wednesday,ABC,2,5,893
1989,July,19,Wednesday,CBS,1,10,893
1989,July,19,Wednesday,CBS,2,17,893
1989,July,19,Wednesday,NBC,1,10,893
1989,July,19,Wednesday,NBC,2,12,893
1989,July,20,Thursday,ABC,1,10,893
1989,July,20,Thursday,ABC,2,16,893
1989,July,20,Thursday,CBS,1,10,893
1989,July,20,Thursday,CBS,2,1,893
1989,July,20,Thursday,NBC,1,10,893
1989,July,20,Thursday,NBC,2,16,893
1989,July,21,Friday,ABC,1,19,893
1989,July,21,Friday,ABC,2,10,893
1989,July,21,Friday,CBS,1,10,893
1989,July,21,Friday,CBS,2,10,893
1989,July,21,Friday,NBC,1,10,893
1989,July,21,Friday,NBC,2,10,893
1989,July,24,Monday,ABC,1,16,893
1989,July,24,Monday,ABC,2,7,893
1989,July,24,Monday,CBS,1,16,893
1989,July,24,Monday,CBS,2,20,893
1989,July,24,Monday,NBC,1,16,893
1989,July,24,Monday,NBC,2,19,893
1989,July,25,Tuesday,ABC,1,10,893
1989,July,25,Tuesday,ABC,2,16,893
1989,July,25,Tuesday,CBS,1,10,893
1989,July,25,Tuesday,CBS,2,14,893
1989,July,25,Tuesday,NBC,1,10,893
1989,July,25,Tuesday,NBC,2,7,893
1989,July,26,Wednesday,ABC,1,16,893
1989,July,26,Wednesday,ABC,2,12,893
1989,July,26,Wednesday,CBS,1,16,893
1989,July,26,Wednesday,CBS,2,1,893
1989,July,26,Wednesday,NBC,1,16,893
1989,July,26,Wednesday,NBC,2,99,893
1989,July,27,Thursday,ABC,1,12,893
1989,July,27,Thursday,ABC,2,24,893
1989,July,27,Thursday,CBS,1,1,893
1989,July,27,Thursday,CBS,2,15,893
1989,July,27,Thursday,NBC,1,19,893
1989,July,27,Thursday,NBC,2,10,893
1989,July,28,Friday,ABC,1,20,893
1989,July,28,Friday,ABC,2,16,893
1989,July,28,Friday,CBS,1,19,893
1989,July,28,Friday,CBS,2,19,893
1989,July,28,Friday,NBC,1,19,893
1989,July,28,Friday,NBC,2,16,893
1989,July,31,Monday,ABC,1,19,893
1989,July,31,Monday,ABC,2,19,893
1989,July,31,Monday,CBS,1,19,893
1989,July,31,Monday,CBS,2,19,893
1989,July,31,Monday,NBC,1,19,893
1989,July,31,Monday,NBC,2,19,893
1989,August,1,Tuesday,ABC,1,19,893
1989,August,1,Tuesday,ABC,2,19,893
1989,August,1,Tuesday,CBS,1,19,893
1989,August,1,Tuesday,CBS,2,19,893
1989,August,1,Tuesday,NBC,1,19,893
1989,August,1,Tuesday,NBC,2,19,893
1989,August,2,Wednesday,ABC,1,16,893
1989,August,2,Wednesday,ABC,2,19,893
1989,August,2,Wednesday,CBS,1,19,893
1989,August,2,Wednesday,CBS,2,19,893
1989,August,2,Wednesday,NBC,1,19,893
1989,August,2,Wednesday,NBC,2,19,893
1989,August,3,Thursday,ABC,1,19,893
1989,August,3,Thursday,ABC,2,19,893
1989,August,3,Thursday,CBS,1,19,893
1989,August,3,Thursday,CBS,2,19,893
1989,August,3,Thursday,NBC,1,19,893
1989,August,3,Thursday,NBC,2,19,893
1989,August,4,Friday,ABC,1,19,893
1989,August,4,Friday,ABC,2,19,893
1989,August,4,Friday,CBS,1,19,893
1989,August,4,Friday,CBS,2,19,893
1989,August,4,Friday,NBC,1,19,893
1989,August,4,Friday,NBC,2,19,893
1989,August,7,Monday,ABC,1,19,893
1989,August,7,Monday,ABC,2,19,893
1989,August,7,Monday,CBS,1,19,893
1989,August,7,Monday,CBS,2,19,893
1989,August,7,Monday,NBC,1,19,893
1989,August,7,Monday,NBC,2,19,893
1989,August,8,Tuesday,ABC,1,19,893
1989,August,8,Tuesday,ABC,2,19,893
1989,August,8,Tuesday,CBS,1,19,893
1989,August,8,Tuesday,CBS,2,19,893
1989,August,8,Tuesday,NBC,1,19,893
1989,August,8,Tuesday,NBC,2,19,893
1989,August,9,Wednesday,ABC,1,15,893
1989,August,9,Wednesday,ABC,2,19,893
1989,August,9,Wednesday,CBS,1,19,893
1989,August,9,Wednesday,CBS,2,19,893
1989,August,9,Wednesday,NBC,1,20,893
1989,August,9,Wednesday,NBC,2,16,893
1989,August,10,Thursday,ABC,1,19,893
1989,August,10,Thursday,ABC,2,19,893
1989,August,10,Thursday,CBS,1,19,893
1989,August,10,Thursday,CBS,2,12,893
1989,August,10,Thursday,NBC,1,1,893
1989,August,10,Thursday,NBC,2,19,893
1989,August,11,Friday,ABC,1,19,893
1989,August,11,Friday,ABC,2,1,893
1989,August,11,Friday,CBS,1,19,893
1989,August,11,Friday,CBS,2,1,893
1989,August,11,Friday,NBC,1,19,893
1989,August,11,Friday,NBC,2,1,893
1989,August,14,Monday,ABC,1,19,893
1989,August,14,Monday,ABC,2,10,893
1989,August,14,Monday,CBS,1,19,893
1989,August,14,Monday,CBS,2,19,893
1989,August,14,Monday,NBC,1,12,893
1989,August,14,Monday,NBC,2,13,893
1989,August,15,Tuesday,ABC,1,19,893
1989,August,15,Tuesday,ABC,2,19,893
1989,August,15,Tuesday,CBS,1,12,893
1989,August,15,Tuesday,CBS,2,19,893
1989,August,15,Tuesday,NBC,1,19,893
1989,August,15,Tuesday,NBC,2,19,893
1989,August,16,Wednesday,ABC,1,19,893
1989,August,16,Wednesday,ABC,2,19,893
1989,August,16,Wednesday,CBS,1,19,893
1989,August,16,Wednesday,CBS,2,19,893
1989,August,16,Wednesday,NBC,1,19,893
1989,August,16,Wednesday,NBC,2,12,893
1989,August,17,Thursday,ABC,1,19,893
1989,August,17,Thursday,ABC,2,19,893
1989,August,17,Thursday,CBS,1,3,893
1989,August,17,Thursday,CBS,2,19,893
1989,August,17,Thursday,NBC,1,19,893
1989,August,17,Thursday,NBC,2,19,893
1989,August,18,Friday,ABC,1,19,893
1989,August,18,Friday,ABC,2,19,893
1989,August,18,Friday,CBS,1,19,893
1989,August,18,Friday,CBS,2,19,893
1989,August,18,Friday,NBC,1,19,893
1989,August,18,Friday,NBC,2,19,893
1989,August,21,Monday,ABC,1,19,893
1989,August,21,Monday,ABC,2,19,893
1989,August,21,Monday,CBS,1,19,893
1989,August,21,Monday,CBS,2,19,893
1989,August,21,Monday,NBC,1,19,893
1989,August,21,Monday,NBC,2,19,893
1989,August,22,Tuesday,ABC,1,19,893
1989,August,22,Tuesday,ABC,2,12,893
1989,August,22,Tuesday,CBS,1,19,893
1989,August,22,Tuesday,CBS,2,12,893
1989,August,22,Tuesday,NBC,1,19,893
1989,August,22,Tuesday,NBC,2,19,893
1989,August,23,Wednesday,ABC,1,19,893
1989,August,23,Wednesday,ABC,2,19,893
1989,August,23,Wednesday,CBS,1,19,893
1989,August,23,Wednesday,CBS,2,19,893
1989,August,23,Wednesday,NBC,1,19,893
1989,August,23,Wednesday,NBC,2,19,893
1989,August,24,Thursday,ABC,1,28,893
1989,August,24,Thursday,ABC,2,12,893
1989,August,24,Thursday,CBS,1,28,893
1989,August,24,Thursday,CBS,2,28,893
1989,August,24,Thursday,NBC,1,19,893
1989,August,24,Thursday,NBC,2,19,893
1989,August,25,Friday,ABC,1,17,893
1989,August,25,Friday,ABC,2,17,893
1989,August,25,Friday,CBS,1,17,893
1989,August,25,Friday,CBS,2,12,893
1989,August,25,Friday,NBC,1,19,893
1989,August,25,Friday,NBC,2,19,893
1989,August,28,Monday,ABC,1,19,893
1989,August,28,Monday,ABC,2,12,893
1989,August,28,Monday,CBS,1,19,893
1989,August,28,Monday,CBS,2,12,893
1989,August,28,Monday,NBC,1,19,893
1989,August,28,Monday,NBC,2,12,893
1989,August,29,Tuesday,ABC,1,19,893
1989,August,29,Tuesday,ABC,2,12,893
1989,August,29,Tuesday,CBS,1,19,893
1989,August,29,Tuesday,CBS,2,12,893
1989,August,29,Tuesday,NBC,1,19,893
1989,August,29,Tuesday,NBC,2,19,893
1989,August,30,Wednesday,ABC,1,19,893
1989,August,30,Wednesday,ABC,2,12,893
1989,August,30,Wednesday,CBS,1,19,893
1989,August,30,Wednesday,CBS,2,12,893
1989,August,30,Wednesday,NBC,1,12,893
1989,August,30,Wednesday,NBC,2,12,893
1989,August,31,Thursday,ABC,1,19,893
1989,August,31,Thursday,ABC,2,12,893
1989,August,31,Thursday,CBS,1,19,893
1989,August,31,Thursday,CBS,2,19,893
1989,August,31,Thursday,NBC,1,19,893
1989,August,31,Thursday,NBC,2,12,893
1989,September,1,Friday,ABC,1,28,893
1989,September,1,Friday,ABC,2,19,893
1989,September,1,Friday,CBS,1,19,893
1989,September,1,Friday,CBS,2,16,893
1989,September,1,Friday,NBC,1,28,893
1989,September,1,Friday,NBC,2,19,893
1989,September,4,Monday,ABC,1,19,893
1989,September,4,Monday,ABC,2,12,893
1989,September,4,Monday,CBS,1,19,893
1989,September,4,Monday,CBS,2,12,893
1989,September,4,Monday,NBC,1,19,893
1989,September,4,Monday,NBC,2,19,893
1989,September,5,Tuesday,ABC,1,12,893
1989,September,5,Tuesday,ABC,2,16,893
1989,September,5,Tuesday,CBS,1,19,893
1989,September,5,Tuesday,CBS,2,19,893
1989,September,5,Tuesday,NBC,1,12,893
1989,September,5,Tuesday,NBC,2,19,893
1989,September,6,Wednesday,ABC,1,12,893
1989,September,6,Wednesday,ABC,2,12,893
1989,September,6,Wednesday,CBS,1,19,893
1989,September,6,Wednesday,CBS,2,12,893
1989,September,6,Wednesday,NBC,1,12,893
1989,September,6,Wednesday,NBC,2,12,893
1989,September,7,Thursday,ABC,1,12,893
1989,September,7,Thursday,ABC,2,19,893
1989,September,7,Thursday,CBS,1,19,893
1989,September,7,Thursday,CBS,2,19,893
1989,September,7,Thursday,NBC,1,16,893
1989,September,7,Thursday,NBC,2,19,893
1989,September,8,Friday,ABC,1,99,893
1989,September,8,Friday,ABC,2,19,893
1989,September,8,Friday,CBS,1,99,893
1989,September,8,Friday,CBS,2,12,893
1989,September,8,Friday,NBC,1,99,893
1989,September,8,Friday,NBC,2,12,893
1989,September,11,Monday,ABC,1,19,893
1989,September,11,Monday,ABC,2,19,893
1989,September,11,Monday,CBS,1,19,893
1989,September,11,Monday,CBS,2,19,893
1989,September,11,Monday,NBC,1,19,893
1989,September,11,Monday,NBC,2,19,893
1989,September,12,Tuesday,ABC,1,12,893
1989,September,12,Tuesday,ABC,2,19,893
1989,September,12,Tuesday,CBS,1,12,893
1989,September,12,Tuesday,CBS,2,12,893
1989,September,12,Tuesday,NBC,1,12,893
1989,September,12,Tuesday,NBC,2,20,893
1989,September,13,Wednesday,ABC,1,16,893
1989,September,13,Wednesday,ABC,2,19,893
1989,September,13,Wednesday,CBS,1,19,893
1989,September,13,Wednesday,CBS,2,19,893
1989,September,13,Wednesday,NBC,1,24,893
1989,September,13,Wednesday,NBC,2,24,893
1989,September,14,Thursday,ABC,1,12,893
1989,September,14,Thursday,ABC,2,19,893
1989,September,14,Thursday,CBS,1,12,893
1989,September,14,Thursday,CBS,2,16,893
1989,September,14,Thursday,NBC,1,12,893
1989,September,14,Thursday,NBC,2,19,893
1989,September,15,Friday,ABC,1,12,893
1989,September,15,Friday,ABC,2,7,893
1989,September,15,Friday,CBS,1,19,893
1989,September,15,Friday,CBS,2,19,893
1989,September,15,Friday,NBC,1,12,893
1989,September,15,Friday,NBC,2,19,893
1989,September,18,Monday,ABC,1,26,893
1989,September,18,Monday,ABC,2,16,893
1989,September,18,Monday,CBS,1,26,893
1989,September,18,Monday,CBS,2,12,893
1989,September,18,Monday,NBC,1,26,893
1989,September,18,Monday,NBC,2,16,893
1989,September,19,Tuesday,ABC,1,26,893
1989,September,19,Tuesday,ABC,2,19,893
1989,September,19,Tuesday,CBS,1,26,893
1989,September,19,Tuesday,CBS,2,19,893
1989,September,19,Tuesday,NBC,1,26,893
1989,September,19,Tuesday,NBC,2,19,893
1989,September,20,Wednesday,ABC,1,19,893
1989,September,20,Wednesday,ABC,2,26,893
1989,September,20,Wednesday,CBS,1,26,893
1989,September,20,Wednesday,CBS,2,26,893
1989,September,20,Wednesday,NBC,1,26,893
1989,September,20,Wednesday,NBC,2,26,893
1989,September,21,Thursday,ABC,1,26,893
1989,September,21,Thursday,ABC,2,10,893
1989,September,21,Thursday,CBS,1,26,893
1989,September,21,Thursday,CBS,2,10,893
1989,September,21,Thursday,NBC,1,26,893
1989,September,21,Thursday,NBC,2,26,893
1989,September,22,Friday,ABC,1,26,893
1989,September,22,Friday,ABC,2,10,893
1989,September,22,Friday,CBS,1,26,893
1989,September,22,Friday,CBS,2,26,893
1989,September,22,Friday,NBC,1,26,893
1989,September,22,Friday,NBC,2,26,893
1989,September,25,Monday,ABC,1,16,893
1989,September,25,Monday,ABC,2,26,893
1989,September,25,Monday,CBS,1,16,893
1989,September,25,Monday,CBS,2,20,893
1989,September,25,Monday,NBC,1,16,893
1989,September,25,Monday,NBC,2,19,893
1989,September,26,Tuesday,ABC,1,26,893
1989,September,26,Tuesday,ABC,2,14,893
1989,September,26,Tuesday,CBS,1,26,893
1989,September,26,Tuesday,CBS,2,1,893
1989,September,26,Tuesday,NBC,1,16,893
1989,September,26,Tuesday,NBC,2,16,893
1989,September,27,Wednesday,ABC,1,6,893
1989,September,27,Wednesday,ABC,2,10,893
1989,September,27,Wednesday,CBS,1,16,893
1989,September,27,Wednesday,CBS,2,17,893
1989,September,27,Wednesday,NBC,1,6,893
1989,September,27,Wednesday,NBC,2,12,893
1989,September,28,Thursday,ABC,1,6,893
1989,September,28,Thursday,ABC,2,1,893
1989,September,28,Thursday,CBS,1,1,893
1989,September,28,Thursday,CBS,2,14,893
1989,September,28,Thursday,NBC,1,1,893
1989,September,28,Thursday,NBC,2,6,893
1989,September,29,Friday,ABC,1,12,893
1989,September,29,Friday,ABC,2,12,893
1989,September,29,Friday,CBS,1,12,893
1989,September,29,Friday,CBS,2,26,893
1989,September,29,Friday,NBC,1,12,893
1989,September,29,Friday,NBC,2,26,893
1989,October,2,Monday,ABC,1,19,894
